"timestamp","sentiment","position","notes","text"
"6/29/2020 7:36:54 PM",2,"","","This is a phenomenal idea and so needed. As a European immigrant that has grown up in countries with minimal police presence I would only like to state that this plan has to be accompanied with increased investments into schools, educational programs and a general push for decreasing inequality. We have to stop blaming individuals for their acts of desperation. We have to start providing opportunities."
"6/29/2020 7:37:02 PM",0,"","","Who’s going to protect Ems and MFD when scenes are not safe?"
"6/29/2020 7:37:32 PM",-2,"","","Removing the police department is a terrible idea. We need a reform for mpd. I agree that there are issues within the department and things need to change asap but with the right tools and more training we can move in the right direction. In my opinion we need to add more officers to the department. With current events going on right now they’re out numbered. Without mpd I feel like mpls will be an unsafe place to live. We need them"
"6/29/2020 7:37:54 PM",3,"","","Suburbian Minnesotan from South of the river here. My family and I will absolutely never visit the city of Minneapolis if police are dismantled. Not a chance. Protect your citizens or say goodbye to any money I would’ve spent there."
"6/29/2020 7:38:03 PM",-11,"","","You people have lost your minds ....... deal with the occasional bad officer, or come up with and work out something with the union to do so. obviously something is not working ,with the terrible things taken place in recent years but to get rid of police is insane."
"6/29/2020 7:39:13 PM",11,"","","Based on the MPD's history of discrimination and violence towards communities of color, in combination with the police union's stranglehold on policy and general police culture, I am in favor of defunding or disbanding the MPD. Minneapolis residents span cultures, languages, income levels, educations, and living situations, and we need a better service to keep the communities respected and safe. I'm particularly in favor of more social workers and mental health workers being employed by the city to help address and deescalate potential crises. I would love to see this proposal on the ballot in November!"
"6/29/2020 7:40:28 PM",-1,"","","If they defund police I will be armed!! Are people insane!! They protect and serve us!!!"
"6/29/2020 7:41:24 PM",1,"","","I do not trust MPD with my safety or the safety of my black neighbors."
"6/29/2020 7:41:39 PM",0,"","","Why would anyone need a private security detail that have cost taxpayers $63,000 over the past three weeks? We don’t need the police, why do we need security details?"
"6/29/2020 7:42:25 PM",-2,"","","We do not need police in Minneapolis who constantly have messed with People of color and also do not have proper training, what we need is a social workers who know wha they are doing."
"6/29/2020 7:42:37 PM",-9,"","","The idea of removing the Police Department is insane. What needs to take place is removal of the City Council and the Mayor. Figure out ways to clean up the community and crime. Prosecute those committing the crime. We as tax paying citizens want and need the Police, your root issue is not doing enough to curb crime to begin with and letting repeat offenders free and clear. Look at your local sites, this is OUT of hand! You will have business fleeing, residents fleeing, your issue is absolutely not the police. It is the dirty city the Democratic leadership or lack thereof have allowed it to become. Tired of watching what use to be a vibrant and wonderful place to live turn into a disaster. Removing the Police is not the answer. It disgusts me. Stop trying to cater to the nonsense and fix it."
"6/29/2020 7:42:49 PM",3,"","","In favor. We need to be taking the funds from the highly inflated police budget and be spending it on education, small business loans/grants, and enabling home ownership for people of color in this community."
"6/29/2020 7:42:56 PM",-4,"","","This is beyond scary. I will be moving out of Minneapolis and many more will follow. There will never be another Super Bowl or National Event held here again. People in the suburbs are scared as well. How about working together instead of abolishing the police? This city is having a knee jerk reaction and it's not going to end well"
"6/29/2020 7:43:47 PM",-6,"","","This is absolutely a knee jerk insane not intellectual nor thought out cave in to remove the MPD ! There will no safety for us who work to pay taxes and try to live here ! Loss of tourism and kiss all the business’ and tenants and future home buyers GOODBYE !!!! Also why do you the city council ask for protection yet let us sit wide open like sitting ducks against criminals !!!! Think long and hard as this is absurd and will put the last nail in the coffin for Minneapolis for good"
"6/29/2020 7:46:25 PM",-16,"","","I do not reside in Minneapolis but I work downtown. Violent crime is already a huge problem downtown. We see it happening near the rail stations and stadiums. Replacing police officers with social workers Will not resolve the problem. Find a balance. Keep officers on the streets but mix in social workers to assist with escalated calls. Not having police downtown will make alot of people feel even more unsafe. Don’t make it worse by removing police. WE NEED THEM!"
"6/29/2020 7:44:41 PM",-1,"","","I'm opposed to the proposed amendment and/or placing the question on the ballot this November. Rushing to make a change of this magnitude is irresponsible. The Community of Safety & Violence Prevention Department has not been defined nor have any of the ""new"" rules that would come along with this change. Although I don't live in Mpls. I'm a Minnesota resident and enjoy visiting Minneapolis for dinner, visiting friends that live downtown, theater, and we are season ticket holders for Minnesota Twins. There is already a growing concern for personal safety based on the riots, looting, and burning of buildings and increased shootings."
"6/29/2020 7:44:54 PM",-12,"","","As a season ticket holder for Vikings and Twins, if this passes, I will no longer patronize the city or its businesses. It was scary enough last season. Roving gangs intimidating, the only thing keeping people safe WAS the police. I'm absolutely sure that the failed mayor and city council is hell bent to turn Minneapolis into another Chicago, while the elites hire private security for themselves at taxpayer expense. Shame on you! You are the epitome of hypocrisy!"
"6/29/2020 7:45:19 PM",-1,"","","I DO NOT want the police department abolished , we need the police!!!!! I agree they need more training and more accountable for there actions , but to totally get rid of them NO"
"6/29/2020 7:45:27 PM",0,"","","DO NOT REMOVE THE POLICE DEPARTMENT!"
"6/29/2020 7:45:52 PM",-6,"","","While I am all for police reform, I am against changing the charter to remove the police department. The charter needs to remain as is. Changes to the dept need to come from the police chief, the mayor, and the city council working together. We need cooperation among our city leaders not the division that is currently growing. I attended the powderhorn gathering when the council proposed its opened-ended call for change. I was not impressed as the even felt more like a contest among council members to see who should run for mayor. Please, no more pandering. Please do something real. Defunding  the police is not real. Actually firing cops and hiring cops from our communities is doing something real. Actual re-     training of police. Get rid of the police union. Reform what we have into something better. And above all, please stop focusing on this drive to abolish police department and DO SOMETHING ABOUT ALL THE HOMELESS PEOPLE SLEEPING IN THE PARK. My god, that is a real emergency. Also, do something real about the rise in crime. People are being robbed, shot, beaten. This cannot wait."
"6/29/2020 7:45:59 PM",-1,"","","Getting rid of the entire police department is reckless and short sided. It’s going to cause the city of Minneapolis to go on a downward spiral of crime and death. I totally understand overhauling the training, discipline, and reaction training of the police but you cannot get rid of them. All the small and large businesses alike will pull out of the city, the fire and paramedics wont want to respond to scenes if they don’t feel safe, and the city will turn into Chicago. Please for the love of god dont make a decision that we cannot come back from. You all have private security because of how dangerous downtown is, with a police department, wait until they are gone. You all need to step down and let people represent our city who are competent and know what they’re doing. Mark my words, you will all get voted out of office. I’ve lived DT my whole life and if this passes I’m leaving. Stop ruining our beautiful city. And secondly, please get the homeless camps out of our beautiful parks. What the he’ll are you doing letting them build slums in them!?!?!?!? I pay a lot of money to live here and it feels like I live in a slum."
"6/29/2020 7:46:30 PM",-7,"","","The idea to make a rash and rushed decision about ending the police department is a reckless and dangerous choice. My family and I spend a lot of time at the many amazing events and places in Minneapolis. This will come to an immediate halt if there are no clear, effective law and order there. Regardless of political and social pressure, your job is to keep its citizens safe. If you do not think that police are needed check how the ""autonomous"" zones in Seattle are working. To jump the gun and make quick decisions without the forethought into the consequences is irresponsible. The citizens all agree that change is needed; no one can dispute that. However, it is imperative to make sure that all outcomes are considered. It would be a shame to watch our beautiful city become an unrecognizable wasteland of what it once was. I beg you to stop and slow down to avoid devastating results on a subject that needs a huge amount of thought to make it work."
"6/29/2020 7:47:07 PM",2,"","","I reside in the Longfellow neighborhood and I support the amendment to replace the police with a Department of Safety and Violence Protection. Thank you."
"6/29/2020 7:47:48 PM",-7,"","","US Marine Vet here...Instead of abolishing a police department and probably using more tax paying dollars to create a whole new Institution, wouldn’t it make more sense to just adjust the duties and responsibilities of the police department instead? Clear house, make each new recruit go through proper training, every 90 days each member gets a psych evaluation to see if they remain fit for duty mentally and emotionally. 3 complaint strike notice for anything verbal. Any excessive use of force complaints with proper evidence, that officer is taken off duty until he completes proper training and courses to be reinstated. 2nd offense and they is permanently removed from the Precinct. The departments should be held as accountable as the officers they employ. The chiefs job should be just as replaceable as the bottom guys, if his job is threatened by the performance and problems from the lower guys, they might care a little more about how the officers conduct themselves instead of a half assed apology about the unacceptable behavior when they probably don’t even care in the end, only to protect their own image."
"6/29/2020 7:48:23 PM",-3,"","","This is a horrible idea"
"6/29/2020 7:48:25 PM",-23,"","","I understand, appreciate, and participate in the anger surrounding the killing of Mr. George Floyd. I fully support a reform of our policing. However, removing, dismantling, or defunding MPD is not the solution to the problem. We face violence and crime every day of our lives. The Community of Safety and Violence Prevention sounds like a utopia. Who is going to protect us when thieves enter our house? When they steal our cars? Who is going to stop the drug dealer in our community park? Who is going to protect my 13 year old daughter who is afraid to walk out in the summer night? Who is going to pursue a drunken driver? Are social workers and medical professionals trained to prevent violent crimes? We need policing and at the same time we need to reform it. Not abolish it. I would support a more balanced solution where MPD is involved in more violent crime prevention and social workers are involved in situations that with the right intervention are likely to deescalate. Finally, ""community policing"" is a horrible idea if it means that citizens of neighborhoods police their own neighborhoods. This may work in wealthy parts of the city, but here gangs are going to take over and demand money for ""our protection""."
"6/29/2020 7:49:25 PM",-12,"","","Downtown is almost unlivable at this point. Crime is rampant, public transportation is an unsafe option, drugs are dealt and people are stabbed and shot. This has been bad for a few years now, but this year is the worst ever. Dining outside on Nicollet is a risk. We need more police, and a return to order. I understand certain communities need help, but not at the risk of public safety. If downtown remains the same, why would anyone want to keep living here. I won’t."
"6/29/2020 7:49:39 PM",0,"","","Disband you’re private security!"
"6/29/2020 7:50:22 PM",-4,"","","As a former Minneapolis resident of 25 plus years, I can’t imagine life in the city without a police force. We were both robbed and vandalized on a couple of different occasions. I’m each instance the assailants were well aware that there was not enough police on duty to cover the calls coming in. Living in the city we felt like we should just assume at some point or another crime would come our way. Defunding and disbanding the police department is a ridiculous proposal Especially considering the high taxes Minneapolis residents pay. If we hadn’t already have moved out of Minneapolis we would be moving now. Who will want to live there or do business."
"6/29/2020 7:50:31 PM",-4,"","","Reforms can be made without defunding the police department. The city counsel has not considered the ramifications of what they are proposing, and they have no plan in place going forward. They are reacting to mob mentality which states that all police officers are bad because of the actions of a few. Ultimately, all that the city counsel will achieve is sowing more seeds of discourse between people while the Twin Cities loses investments, businesses, jobs, tax dollars, and quality of life to a vast data gathering mission to nowhere. This is not leadership. This is playing politics and it's dangerous. If the Minneapolis city counsel members are intent on diverting tax dollars from the MPD to use elsewhere, might I also suggest that they donate their excessive salaries to the cause?"
"6/29/2020 7:50:37 PM",-9,"","","The police force should absolutely NOT be removed. A Commmunity of Safety and Violence Prevention department is what MPD is. The horrific actions of one officer, who was told by a junior officer to stop, should not paint all of MPD with the same brush. There are loyal, dedicated officers on MPD who do the best job they can. Instead of defunding or disbanding MPD, the union should be abolished and there should be additional officers hired.. a lot of them, enough to allow officers to be proactive in the community not just coming to clean up after the crime is done. Community policing cannot be done when officers are constantly reactive. I would agree that officers should live in Minneapolis. I moved here about two years ago and I've never seen worse driving. It's because MPD has a traffic unit of 4... for the whole city! Ridiculous! I've had to call police 3 times in two years. The shortest ETA was 2.5 hours. That's indicative of a police department stretched to thin. Additionally, officers who only are able to reactively work don't create bonds with the area they work, there's no time for them to meet citizens until the citizen is a victim or an arrestee.. too late then.  My wife and I moved here planning on buying a house and living in Minneapolis for up to 20 years. We are both middle aged professionals. We are already looking to move out of Minneapolis, to a suburb, simply due to the rumors of disbanding the police department. It won't be worth the risk to stay.    In closing, I would like to reiterate my opinion that removing, defunding or disbanding the police department would be bad for citizens, bad for business, would cost the city money on property taxes and sales tax as well as revenue and only be good for crime."
"6/29/2020 7:50:54 PM",-4,"","","Reckless and hasty are two words that come to mind when I think of your proposal regarding the MPD. Already we are seeing serious crime increasing in Mpls. in areas that are ""off- limits"" to the police. I grew up in Mpls. and until recently went into the city for dining & recreation. But, if Mpls. defunds and disbands its police department I will no longer go into the city due to safety concerns. I'll spend my dollars in other cities that support their police departments."
"6/29/2020 7:51:00 PM",-6,"","","All of you are morons. Hiring private security while a youth football practice is stuck in the middle of a shootout and you want to get rid of police? If anything happens to any of you, you deserve it as you dont deserve protections if we the people dont get any. You all should resign or be in jail for treason and you all should be on the front lines of police work to truly understand how difficult the job is. You wouldn't last a day as a police officer. Any of you. You cant even handle being real leaders."
"6/29/2020 7:51:29 PM",0,"","","I will not set foot in, or spend my sales tax dollars in Minneapolis if the council eliminates the police department. You're on your own."
"6/29/2020 7:51:33 PM",-5,"","","Defunding and/or removing the MPD is not only foolish but short-sighted. The current lack of solid leadership in Gov Walz and Mayor Frey is appalling. Our family and many others will not spend another dime in Mpls."
"6/29/2020 7:52:10 PM",-6,"","","Horrific idea. There is no training or experience like the MPD officers have gone through to handle ALL the emergency situations in Minneapolis. You would disservice thousands of people that need police the most. These people aren’t the ones with access to this form, or the ones making all the noise, but they will suffer tremendously."
"6/29/2020 7:52:48 PM",-36,"","","This is a terrible idea and will irreversibly damage the city, it’s economy and it’s citizens. The first priority for any city is the safety of its citizens. Simple as that. This experiment will bring chaos, anarchy, violence and crime to our city. We already see a spike in violent crime hitting Minneapolis and that will be just the beginning. Your citizens will not feel safe walking/biking/living in a place where law and order is not the cornerstone. Crime happens, so come up with realistic solutions instead of removing a police department and hoping that somehow will reduce crime. There needs to be a strong, well funded well trained and well staffed police department to protect city’s most vulnerable.    Additionally this will devastate the economy of this city. You think any small business will want to open in a city without a police department to respond to a burglary? You think any tourist wants to visit a town with spiking crime rates? You think any events will come to a place without a police department to ensure visitor security? Citizens will leave, your tax base will disappear. Business will leave, your economy will crumble. Visitor will avoid the area at all costs. If this plan is enacted then the fall of Minneapolis as a livable city will begin, a trend that will effect the entire Twin Cities area. Reform, train, finance and improve the Police Department, but to “remove” it entirely? NO. Bring actionable, realistic, adult solutions to the table. Not idealistic pipe dreams of a utopian future of peace without a police department. Minneapolis is hurting, and it should be. But don’t make it worse by bending to radical calls that will make that pain even worse. Lead and legislate with logic. A Police Department is needed. Without it, Minneapolis will no longer be a city I or my friends and neighbors will call home."
"6/29/2020 7:52:50 PM",0,"","","If there is no police protection in the city of Minneapolis I will not be going down there for anything. I will not feel safe. I won’t even go to a Twins game.."
"6/29/2020 7:52:58 PM",3,"","","As someone who has worked in Minneapolis for nearly 13 years, even prior to the events of this June in the Twin Cities, I can say with confidence that I had noticed a deterioration in general safety in the city for some years, a situation I perceived had to do with to growing pressure on decreased numbers of police not to intervene until *after* a situation became dangerous. Given the recent increase in violent crimes in Minneapolis (and even here in St. Paul) after the mere *suggestion* of dismantling police, I would not feel safe bringing my family to Minneapolis unless absolutely necessary and would not spend time outside of work in the city if it could be avoided, until a time when it was apparent that the city could reasonably assure safety. It is especially worrying to me how opportunistic crimes may unfold as more people return to work and universities after COVID and people are mixing more anonymously in greater numbers in the city with a general sense that no one is particularly watching. Beyond my concern for general safety given recent trends, I would suggest that the economic factors required for a successful public safety transition of the type the council proposes will not be attainable or sustainable if people are reluctant to enter the city for commerce and other purposes that generate revenue for the city. I am not sure how to direct the city to address these concerns, only that the city will need more than just the support of its own residents to succeed, and I (and I assume others) am not convinced that the nobility of this experiment exceeds the threat to public safety and economic stability in the city."
"6/29/2020 7:53:04 PM",15,"","","I strongly recommend that you follow closely to this excellent historical outline for civilian policing: The Peelian Principles laid out by Sir Robert Peel to define an ethical community police force. In this model of policing, police officers are regarded as citizens in uniform. They exercise their powers to police their fellow citizens with the implicit consent of those fellow citizens. ""Policing by consent"" indicates that the legitimacy of policing in the eyes of the public is based upon a general consensus of support that follows from transparency about their powers, their integrity in exercising those powers and their accountability for doing so. PLEASE do not destroy the Police from being able to respond to violent crime effectively, but use the Peelian method to approach citizen interaction as much as possible!"
"6/29/2020 7:52:11 PM",-23,"","","I have serious concerns about this proposed amendment. It seems incredibly naive to expect the city to continue to function without a police department. I live in the Phillips neighborhood, and we have already experienced a higher number of shootings and crime in the past several weeks than prior to the riots. I was informed by my community relations officer that the police units responding to problem houses are no longer operating. This means that the drug trafficking and suspected prostitution on my block - which I and my neighbors were previously working with the police department to safely put an end to - is no longer being addressed. Violence is up in my neighborhood, and I no longer feel safe walking around. We need a complete overhaul of the police department. I 110% agree with that. Protocols need to be changed; the police union's involvement needs to be changed; officers need to be held accountable for complaints made against them. But we NEED a police department in this city. Gangs and drug lords are not going to change their behavior if the police force is removed; they will fill the gap that law enforcement leaves empty. I also find it incredibly ironic that the council members proposing to eliminate the police department have hired private security for themselves. Guess what? I can't afford private security. I pay taxes and expect law enforcement to respond when crimes happen. Please reconsider your amendment. Keep the police department, and focus your energy and budget on changing the protocols for training and accountability, and bringing other trained emergency and health responders alongside the police, rather than replacing the police department."
"6/29/2020 7:53:21 PM",3,"","","The great people of Minneapolis will suffer if the Police Dept is removed. Look at all the issues in the Powderhorn Park and North Mpls already. Please rethink this, REFORM is needed, yes. But not dismantling the entire police force."
"6/29/2020 7:54:41 PM",-3,"","","Minneapolis must have a police force to protect citizen lives and property. Without a police force deterrence, violent crime will flourish and public safety will plummet. Our city will become yet another crime-ridden failure like every other big city that has embraced progressive, liberal policies. Defend the Police. Defund City Council."
"6/29/2020 7:54:42 PM",-1,"","","B.S. replace the city council and the mayor...problem solved"
"6/29/2020 7:54:48 PM",-3,"","","This is a blind and reckless move that will endanger minneapolis residents."
"6/29/2020 7:54:52 PM",2,"","","I would vote no. I was a resident of NE Minneapolis for 45 years...just moved 2 years ago. If you would like resources to go to helping the community, you can do that without removing the police department. Your lack of support already has many officers ready to leave or willing to take early retirement. Minneapolis is going to have a hard time hiring officers if you can't be supportive. And when that happens, you should be required to live in the worst parts of north and south Minneapolis and then report back on how great this all works if it actually happens. I don't want to live in any city that goes this route."
"6/29/2020 7:55:14 PM",-4,"","","As a black man and local business owner, I am baffled and appalled by the decision of the city counsel to even consider abolishing the police. Catering to the minority of non-contributing citizens while alienating and ignoring the pleas of residents and businesses is a gross abuse of your power and privilege. If this order passes, I along with MANY other local business owners will not hesitate to promptly move to St. Paul or surrounding cities that deserve our taxes."
"6/29/2020 7:55:30 PM",-1,"","","Additional police funding is needed so we can hire the best educated graduates and compete with private companies. Minneapolis will be the next Detroit (or worst) of we do not resolve this matter with logic and reasoning rather than emotion."
"6/29/2020 7:55:40 PM",-8,"","","This is the most idiotic thing I have ever heard. It is is disheartening to see public officials acting so stupid. They dismantle the police for everyone but they get protection. It is all about power nothing else. If they want to destroy the city they are on the right path. find it annoying and beyond human compression that they want Minneapolis to be the center of anarchy"
"6/29/2020 7:55:43 PM",-1,"","","I am opposed to the whole idea. Please stop. You have no idea what you are doing."
"6/29/2020 7:55:53 PM",-49,"","","I work within the city of Minneapolis and I am mortified by the proposal of doing away with the police department. As a Public Safety officer on a college campus in the city, I see many crimes and abuses that take place regularly by unhealed, contemptuous citizens and illegal aliens within the city. I thank God I don't have to live within the city. Working there is often quite bad enough. The very idea of eliminating the police force and replacing it with some kind of ""community action and safety team"" is like sending a T-ball team of 7-year-olds to play against the Twins. It's crazy on its face, and soon there will be injuries and killings of these ""community safety"" members. Criminals don't respond to touchy-feely ""community safety"" personelle. They'll eat them for a snack. I've been in Public Safety as an officer for nearly 19 years, and even with my lengthy training and experience, I wouldn't want to go up against any hardened felon or be sent into a seriously dangerous domestic call, as I would be likely to be hurt or killed, and would I be of little effect in thwarting a crime in progress. THAT'S WHY WE CALL THE POLICE. We Public Safety Officers are trained to observe and report, and CALL THE POLICE when a real crime or dangerous situation is upon us. Anyone who thinks you can replace the police with a group of ""kind and understanding, gentle folks"" who will talk a criminal out of hiding, or diswade them from committing a crime with ""gentle words of wisdom,"" or stop a madman from killing his wife and then himself with ""open arms of understanding,"" that person is beyond madness. And believe me, Minneapolis will crumble to the destitute state of Detroit or worse in but a short time. No one will trust anyone, nor will want to live or work in Minneapolis. The economy will disappear. No student's parent will dare to send their child to study in a city that is essentially a lawless free-for-all. Our schools and colleges will soon become empty. Our businesses will be bankrupt. Our city will be in ruins. There's nothing wrong with the idea of improving the training of police officers to eliminate dangerous types of restraint techniques... But there IS something drastically wrong with eliminating the Police altogether. Heed this warning, all ye of sound mind."
"6/29/2020 7:55:59 PM",4,"","","hurry up and get this done,because if there is a lower amount of police officers in Minneapolis. I plan to move there. It will be so much fun without so many cops."
"6/29/2020 7:56:01 PM",5,"","","The charter amendment is ill-conceived, without a framework and rushed. Minneapolis deserves to have a robust discussion about public safety but that must include licensed peace officers. This amendment doesn’t guarantee that and it should NOT go on the ballot. Nothing in the current charter precludes the city from adding to the mental health co-responder teams, implementing city-specific training requirements or other ideas being advanced. All the amendment guarantees is that it would be possible for Minneapolis to disband the police department. That concept is just wrong."
"6/29/2020 7:56:58 PM",-12,"","","Removing the police dept is insane. The whole council is insane. The uptik in crime is insane.  I am insane from dealing with a city that burned, no leadership to reassure the public that we were not going to be killed by the hooligans and arsonists running amoke that week! We were TERRIFIED!!! Yes, you see what it was/is like with no police and a bunch of amateurs at City Hall think they can do better? Please, Please, PLEASE REJECT the proposed charter amendment the council wants you to consider. This is being rushed through with hardly any time for the public to respond Ms.Bender wants it that way to appease a small group of activists with no forthought going into just what a momumental and dangerous precedent this is. We are FED up and moving out of Minneapolis because of this. We have lived here over 50 years but we are done!! Please be the reasonable, sane adults in the room and see this proposal for what it is (leftest baloney)because like I said, the council is INSANE!"
"6/29/2020 7:55:01 PM",-2,"","","I was working on a telephone pole using my bucket truck in. Roth Minneapolis. A person who had a medical band on his hand came to truck and got my cab door open. He then tried to drive my truck with me extended in the air. I thankfully have a kill switch in my bucket so he can’t get the truck moving. The cops came in a few minutes and took the guy back to the hospital. Is my situation one that could have used someone other than the police? Maybe. I could tell the person was mentally unstable but I wouldn’t have called another number other than 911. I was happy with the quick response from the police. If there were less   police working that day it could have taken longer for someone to get there and the results might be different."
"6/29/2020 7:57:38 PM",-35,"","","Full abolishment of the police department is an overreaction to the problem of a single police officer in charge. If fully implemented this will be devastating most of all to the poorest people in this city. I have known private citizens of color that have been shot and killed by other private citizens. To my knowledge virtually every police officer across the country has   condemned Derek Chauvin's actions. This could have been a unifying opportunity for all people of all races to come together against police brutality. Instead this horrific situation has led to a huge blow to police officer's ability to fight crime so much that the laws are no longer enforced. Abolishing the police is impossible. Camden NJ and other areas have not been able to eliminate all law enforcement and just rely on more county law enforcement than any city police they had before. A society without law enforcement is effectively no longer a society. Why create laws that are not enforced? Why follow laws that are not enforced? We have a case study on this in Minneapolis. There was a dictation recently that drug crimes would no longer be enforced (even though still illegal). Now it is common for my children and I to witness people shooting heroin or trespassing or stealing things in our neighborhood. Just 2 or 3 years ago this was not the case. Drug usage has multiplied many times over. How do you expect abolishing the police and not enforcing violent crimes with police will do the opposite? Crime has even increased dramatically in the short time since the looting, riots, and other lawlessness began. Imagine continuing this to the logical extreme. My friends, neighbors, and co- workers of color have ALL expressed deep concern that abolishing the police is a huge mistake."
"6/29/2020 7:58:07 PM",5,"","","Please keep our Minneapolis Police Department. Reform it, but keep it. What happened to George Floyd should never have happened. It was tragic and wrong. I hope and pray it never happens again. But doing away with the very people who give their lives to protect us is not the answer. They have a very, very difficult and demanding job and we must honor that and respect that. We need them to keep the peace, to preserve law and order."
"6/29/2020 7:58:13 PM",-1,"","","No  end of discussion"
"6/29/2020 7:58:51 PM",2,"","","I fully support the new charter. Something has to change! I feel only radical actions might cause change."
"6/29/2020 7:58:54 PM",0,"","","Until law and order is restored, no person I know will continue to live or do business in the City of Minneapolis. Hire the 800 police officers the Police Chief asked for and is required."
"6/29/2020 7:59:15 PM",-2,"","","If KKKroll isn’t going to resign, we have no choice..."
"6/29/2020 7:59:43 PM",-16,"","","I may not be a resident now but I lived and/or worked in Minneapolis for 60 years. North Minneapolis was my home growing up, downtown was my employment until retirement and 31st and Park was my first place to live when I moved from North Minneapolis. I will never come back into the city without police...not for a restaurant or event, not even to visit my sister. You will bankrupt the city. Show me a convention that will book without the safety of police. Sporting events..you won't need the pandemic to end...you'll have lots of empty seats. You can pretend all cops are bad and racist...not so. All white people aren't racist. All black people don't hate white people. Through the years, we worked hard to eliminate the divide you are creating. Relationships were formed, diversity respected. George Floyd's death doesn't negate that progress. You're listening to loud and bullying voices. The community is comprised of hard-working people that deserve to be safe! It doesn't matter the race, people deserve to be safe. You, the City Council, are ridiculous. I may not like the mayor but he's right and you're wrong!"
"6/29/2020 8:00:09 PM",1,"","","What happened to taking a year to discuss, get input and come up with a plan? What’s your rush? Do not abolish the police, reform yes, abolish no! And who is going to head this new commission?You really think having a non-law enforcement person running the show is the way to go. With all the crime a social worker or mental health worker is going to solve the issues. Get real. Your ideas are not realistic. There does need to be police reform and adding other professionals will help but you can’t abolish. Who is going to want to live here just so the city council can have all the power."
"6/29/2020 8:01:25 PM",-3,"","","We live in Eau Claire, a short drive to Minneapolis. I travel there regularly for work and we regularly attend Twins, Vikings and Gopher games. If the Police department is removed, we will no longer be spending a substantial amount of money in Mpls. It will not be safe and not worth the risk. I grew up in Richfield, cannot believe what is happening there."
"6/29/2020 8:01:34 PM",-2,"","","I am a business owner in MPLS. I will pull my business from MPLS if the police are abolished. Poor thought process."
"6/29/2020 8:01:54 PM",-2,"","","If the city removes the police department, we will no longer do business or leisure in Minneapolis. I will also work hard to get my family members to leave Minneapolis for their own safety."
